TDB_000002998,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000002999,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003000,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003001,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003002,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003003,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003004,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003005,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003006,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003007,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003008,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003009,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003010,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003011,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003012,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003013,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003014,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003015,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003016,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003017,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003018,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003019,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003020,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003021,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003022,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003023,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003024,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003025,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003026,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003027,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003028,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003029,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003030,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003031,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003032,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003033,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003034,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003035,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003036,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003037,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003038,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003039,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003040,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003041,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003042,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003043,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003044,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003045,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003046,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003047,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003048,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003049,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003050,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003051,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003052,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003053,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003054,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003055,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003056,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003057,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
TDB_000003058,2024-09-19 22:16:18,TDB_CUST_5214938,TSLA,BUY,1,638.02
